freq,siec,nrg_cons,unit,tax,currency,geo,time,value,dataset
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2019-S2,0.1315,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2020-S1,0.1249,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2020-S2,0.1263,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2021-S1,0.1211,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2021-S2,0.1209,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2022-S1,0.1098,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2022-S2,0.1595,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2023-S1,0.1722,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2023-S2,0.1681,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2024-S1,0.1548,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2024-S2,0.1516,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2025-S1,0.1491,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Hungary,2025-S2,0.1456,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2007-S2,0.1746,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2008-S1,0.1737,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2008-S2,0.2397,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2009-S1,0.2318,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2009-S2,0.2076,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2010-S1,0.2389,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2010-S2,0.2379,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2011-S1,0.231,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2011-S2,0.231,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2012-S1,0.2285,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2012-S2,0.2279,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2013-S1,0.2231,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2013-S2,0.2268,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2014-S1,0.2009,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2014-S2,0.1735,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2015-S1,0.1764,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2015-S2,0.1757,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2016-S1,0.1782,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2016-S2,0.1777,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2017-S1,0.1789,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2017-S2,0.1732,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2018-S1,0.1667,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2018-S2,0.1671,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2019-S1,0.1677,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2019-S2,0.1673,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2020-S1,0.16,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2020-S2,0.1628,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2021-S1,0.1603,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2021-S2,0.1643,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2022-S1,0.164,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2022-S2,0.1514,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2023-S1,0.147,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2023-S2,0.1476,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2024-S1,0.1476,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2024-S2,0.15,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2025-S1,0.1435,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Malta,2025-S2,0.1483,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2007-S1,0.1539,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2007-S2,0.1526,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2008-S1,0.1496,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2008-S2,0.1532,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2009-S1,0.1622,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2009-S2,0.1571,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2010-S1,0.1484,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2010-S2,0.1484,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2011-S1,0.1496,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2011-S2,0.15,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2012-S1,0.1535,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2012-S2,0.1531,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2013-S1,0.1539,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2013-S2,0.1543,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2014-S1,0.1524,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2014-S2,0.1504,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2015-S1,0.1588,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2015-S2,0.152,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2016-S1,0.1339,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2016-S2,0.1323,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2017-S1,0.1282,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2017-S2,0.1273,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2018-S1,0.1379,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2018-S2,0.1397,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2019-S1,0.15,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2019-S2,0.1492,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2020-S1,0.1335,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2020-S2,0.1291,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2021-S1,0.1263,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2021-S2,0.1371,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2022-S1,0.1017,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2022-S2,0.1965,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2023-S1,0.3318,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2023-S2,0.2133,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2024-S1,0.206,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2024-S2,0.1742,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2025-S1,0.1769,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Netherlands,2025-S2,0.1882,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2007-S2,0.127,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2008-S1,0.1251,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2008-S2,0.1266,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2009-S1,0.1291,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2009-S2,0.1302,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2010-S1,0.1341,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2010-S2,0.1326,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2011-S1,0.1358,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2011-S2,0.134,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2012-S1,0.1349,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2012-S2,0.1385,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2013-S1,0.1408,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2013-S2,0.138,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2014-S1,0.1393,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2014-S2,0.1369,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2015-S1,0.1342,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2015-S2,0.1345,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2016-S1,0.1389,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2016-S2,0.1379,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2017-S1,0.1263,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2017-S2,0.1285,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2018-S1,0.1272,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2018-S2,0.1308,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2019-S1,0.1308,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2019-S2,0.1343,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2020-S1,0.1354,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2020-S2,0.1396,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2021-S1,0.1417,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2021-S2,0.1443,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2022-S1,0.1442,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2022-S2,0.1628,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2023-S1,0.1941,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2023-S2,0.2084,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2024-S1,0.2048,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2024-S2,0.1888,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2025-S1,0.2064,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Austria,2025-S2,0.2204,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Purchasing Power Standard,Poland,2007-S1,,electricity_prices
