freq,nrg_bal,unit,geo,time,value,dataset
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Latvia,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Lithuania,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2021,76.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2022,79.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2023,82.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Luxembourg,2024,84.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2021,16.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2022,18.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2023,20.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Hungary,2024,23.0,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Malta,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Netherlands,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Austria,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Poland,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Portugal,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Romania,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovenia,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Slovakia,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Finland,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Sweden,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2009,,renewables_share
