freq,nrg_bal,unit,geo,time,value
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2017-01-01,26.42
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2018-01-01,37.164
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2019-01-01,35.051
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2020-01-01,37.117
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2021-01-01,42.595
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2022-01-01,41.56
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2023-01-01,42.75
Annual,Renewable energy - heating and cooling,Percentage,Cyprus,2024-01-01,42.297
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2004-01-01,42.488
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2005-01-01,42.679
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2006-01-01,42.594
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2007-01-01,42.363
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2008-01-01,42.937
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2009-01-01,47.887
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2010-01-01,40.745
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2011-01-01,44.71
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2012-01-01,47.265
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2013-01-01,49.65
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2014-01-01,52.15
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2015-01-01,51.738
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2016-01-01,51.812
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2017-01-01,54.582
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2018-01-01,55.413
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2019-01-01,57.749
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2020-01-01,57.094
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2021-01-01,57.383
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2022-01-01,60.996
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2023-01-01,61.401
Annual,Renewable energy - heating and cooling,Percentage,Latvia,2024-01-01,61.787
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2004-01-01,30.439
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2005-01-01,29.318
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2006-01-01,29.227
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2007-01-01,29.094
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2008-01-01,31.992
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2009-01-01,33.72
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2010-01-01,32.534
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2011-01-01,32.788
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2012-01-01,34.535
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2013-01-01,36.873
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2014-01-01,40.628
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2015-01-01,46.081
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2016-01-01,46.563
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2017-01-01,46.495
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2018-01-01,46.016
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2019-01-01,47.372
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2020-01-01,50.35
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2021-01-01,48.625
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2022-01-01,51.54
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2023-01-01,53.611
Annual,Renewable energy - heating and cooling,Percentage,Lithuania,2024-01-01,52.084
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2004-01-01,1.822
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2005-01-01,3.612
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2006-01-01,3.63
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2007-01-01,4.354
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2008-01-01,4.571
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2009-01-01,4.629
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2010-01-01,4.704
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2011-01-01,4.736
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2012-01-01,4.932
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2013-01-01,5.33
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2014-01-01,7.07
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2015-01-01,6.858
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2016-01-01,7.058
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2017-01-01,7.45
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2018-01-01,8.362
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2019-01-01,8.687
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2020-01-01,12.614
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2021-01-01,12.842
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2022-01-01,14.976
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2023-01-01,15.388
Annual,Renewable energy - heating and cooling,Percentage,Luxembourg,2024-01-01,19.033
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2004-01-01,6.45
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2005-01-01,9.935
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2006-01-01,11.38
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2007-01-01,13.544
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2008-01-01,11.97
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2009-01-01,17.019
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2010-01-01,18.077
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2011-01-01,20.043
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2012-01-01,23.313
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2013-01-01,23.699
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2014-01-01,21.283
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2015-01-01,21.335
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2016-01-01,21.027
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2017-01-01,19.902
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2018-01-01,18.204
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2019-01-01,18.16
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2020-01-01,17.72
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2021-01-01,17.898
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2022-01-01,20.232
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2023-01-01,22.268
Annual,Renewable energy - heating and cooling,Percentage,Hungary,2024-01-01,22.608
Annual,Renewable energy - heating and cooling,Percentage,Malta,2004-01-01,1.035
Annual,Renewable energy - heating and cooling,Percentage,Malta,2005-01-01,1.028
Annual,Renewable energy - heating and cooling,Percentage,Malta,2006-01-01,1.363
Annual,Renewable energy - heating and cooling,Percentage,Malta,2007-01-01,1.507
Annual,Renewable energy - heating and cooling,Percentage,Malta,2008-01-01,1.696
Annual,Renewable energy - heating and cooling,Percentage,Malta,2009-01-01,2.011
Annual,Renewable energy - heating and cooling,Percentage,Malta,2010-01-01,7.282
Annual,Renewable energy - heating and cooling,Percentage,Malta,2011-01-01,12.026
Annual,Renewable energy - heating and cooling,Percentage,Malta,2012-01-01,13.397
Annual,Renewable energy - heating and cooling,Percentage,Malta,2013-01-01,15.399
Annual,Renewable energy - heating and cooling,Percentage,Malta,2014-01-01,15.028
Annual,Renewable energy - heating and cooling,Percentage,Malta,2015-01-01,14.639
Annual,Renewable energy - heating and cooling,Percentage,Malta,2016-01-01,16.854
Annual,Renewable energy - heating and cooling,Percentage,Malta,2017-01-01,19.314
Annual,Renewable energy - heating and cooling,Percentage,Malta,2018-01-01,22.825
Annual,Renewable energy - heating and cooling,Percentage,Malta,2019-01-01,23.602
Annual,Renewable energy - heating and cooling,Percentage,Malta,2020-01-01,23.027
Annual,Renewable energy - heating and cooling,Percentage,Malta,2021-01-01,32.606
Annual,Renewable energy - heating and cooling,Percentage,Malta,2022-01-01,40.224
Annual,Renewable energy - heating and cooling,Percentage,Malta,2023-01-01,53.231
Annual,Renewable energy - heating and cooling,Percentage,Malta,2024-01-01,59.209
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2004-01-01,2.178
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2005-01-01,2.379
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2006-01-01,2.7
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2007-01-01,2.914
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2008-01-01,3.024
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2009-01-01,3.37
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2010-01-01,3.1
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2011-01-01,3.688
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2012-01-01,3.768
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2013-01-01,4.002
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2014-01-01,4.925
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2015-01-01,5.278
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2016-01-01,5.192
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2017-01-01,5.75
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2018-01-01,6.16
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2019-01-01,7.217
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2020-01-01,8.053
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2021-01-01,8.071
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2022-01-01,9.192
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2023-01-01,10.359
Annual,Renewable energy - heating and cooling,Percentage,Netherlands,2024-01-01,11.274
Annual,Renewable energy - heating and cooling,Percentage,Austria,2004-01-01,20.165
Annual,Renewable energy - heating and cooling,Percentage,Austria,2005-01-01,22.817
Annual,Renewable energy - heating and cooling,Percentage,Austria,2006-01-01,24.491
Annual,Renewable energy - heating and cooling,Percentage,Austria,2007-01-01,27.142
Annual,Renewable energy - heating and cooling,Percentage,Austria,2008-01-01,27.195
Annual,Renewable energy - heating and cooling,Percentage,Austria,2009-01-01,29.626
Annual,Renewable energy - heating and cooling,Percentage,Austria,2010-01-01,30.959
Annual,Renewable energy - heating and cooling,Percentage,Austria,2011-01-01,31.517
Annual,Renewable energy - heating and cooling,Percentage,Austria,2012-01-01,33.077
Annual,Renewable energy - heating and cooling,Percentage,Austria,2013-01-01,33.222
Annual,Renewable energy - heating and cooling,Percentage,Austria,2014-01-01,33.375
Annual,Renewable energy - heating and cooling,Percentage,Austria,2015-01-01,33.231
Annual,Renewable energy - heating and cooling,Percentage,Austria,2016-01-01,33.48
Annual,Renewable energy - heating and cooling,Percentage,Austria,2017-01-01,33.67
Annual,Renewable energy - heating and cooling,Percentage,Austria,2018-01-01,34.178
Annual,Renewable energy - heating and cooling,Percentage,Austria,2019-01-01,33.929
Annual,Renewable energy - heating and cooling,Percentage,Austria,2020-01-01,34.995
Annual,Renewable energy - heating and cooling,Percentage,Austria,2021-01-01,33.127
Annual,Renewable energy - heating and cooling,Percentage,Austria,2022-01-01,31.819
Annual,Renewable energy - heating and cooling,Percentage,Austria,2023-01-01,40.77
Annual,Renewable energy - heating and cooling,Percentage,Austria,2024-01-01,42.169
Annual,Renewable energy - heating and cooling,Percentage,Poland,2004-01-01,10.207
Annual,Renewable energy - heating and cooling,Percentage,Poland,2005-01-01,10.161
Annual,Renewable energy - heating and cooling,Percentage,Poland,2006-01-01,10.168
Annual,Renewable energy - heating and cooling,Percentage,Poland,2007-01-01,10.46
Annual,Renewable energy - heating and cooling,Percentage,Poland,2008-01-01,10.846
Annual,Renewable energy - heating and cooling,Percentage,Poland,2009-01-01,11.607
Annual,Renewable energy - heating and cooling,Percentage,Poland,2010-01-01,11.812
Annual,Renewable energy - heating and cooling,Percentage,Poland,2011-01-01,13.24
Annual,Renewable energy - heating and cooling,Percentage,Poland,2012-01-01,13.497
Annual,Renewable energy - heating and cooling,Percentage,Poland,2013-01-01,14.265
Annual,Renewable energy - heating and cooling,Percentage,Poland,2014-01-01,14.237
Annual,Renewable energy - heating and cooling,Percentage,Poland,2015-01-01,14.795
Annual,Renewable energy - heating and cooling,Percentage,Poland,2016-01-01,14.919
Annual,Renewable energy - heating and cooling,Percentage,Poland,2017-01-01,14.779
Annual,Renewable energy - heating and cooling,Percentage,Poland,2018-01-01,21.473
Annual,Renewable energy - heating and cooling,Percentage,Poland,2019-01-01,22.005
Annual,Renewable energy - heating and cooling,Percentage,Poland,2020-01-01,22.143
Annual,Renewable energy - heating and cooling,Percentage,Poland,2021-01-01,20.978
Annual,Renewable energy - heating and cooling,Percentage,Poland,2022-01-01,22.095
Annual,Renewable energy - heating and cooling,Percentage,Poland,2023-01-01,20.61
Annual,Renewable energy - heating and cooling,Percentage,Poland,2024-01-01,21.287
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2004-01-01,32.49
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2005-01-01,32.075
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2006-01-01,34.234
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2007-01-01,34.951
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2008-01-01,37.451
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2009-01-01,37.931
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2010-01-01,33.814
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2011-01-01,35.184
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2012-01-01,33.153
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2013-01-01,34.628
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2014-01-01,40.454
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2015-01-01,40.1
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2016-01-01,41.614
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2017-01-01,41.022
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2018-01-01,40.924
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2019-01-01,41.657
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2020-01-01,41.546
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2021-01-01,42.681
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2022-01-01,45.545
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2023-01-01,47.098
Annual,Renewable energy - heating and cooling,Percentage,Portugal,2024-01-01,46.952
Annual,Renewable energy - heating and cooling,Percentage,Romania,2004-01-01,17.337
Annual,Renewable energy - heating and cooling,Percentage,Romania,2005-01-01,17.928
Annual,Renewable energy - heating and cooling,Percentage,Romania,2006-01-01,17.582
Annual,Renewable energy - heating and cooling,Percentage,Romania,2007-01-01,19.465
Annual,Renewable energy - heating and cooling,Percentage,Romania,2008-01-01,23.167
Annual,Renewable energy - heating and cooling,Percentage,Romania,2009-01-01,26.433
Annual,Renewable energy - heating and cooling,Percentage,Romania,2010-01-01,27.227
Annual,Renewable energy - heating and cooling,Percentage,Romania,2011-01-01,24.306
Annual,Renewable energy - heating and cooling,Percentage,Romania,2012-01-01,25.745
Annual,Renewable energy - heating and cooling,Percentage,Romania,2013-01-01,26.195
Annual,Renewable energy - heating and cooling,Percentage,Romania,2014-01-01,26.739
Annual,Renewable energy - heating and cooling,Percentage,Romania,2015-01-01,25.886
Annual,Renewable energy - heating and cooling,Percentage,Romania,2016-01-01,26.865
Annual,Renewable energy - heating and cooling,Percentage,Romania,2017-01-01,26.581
Annual,Renewable energy - heating and cooling,Percentage,Romania,2018-01-01,25.434
Annual,Renewable energy - heating and cooling,Percentage,Romania,2019-01-01,25.739
Annual,Renewable energy - heating and cooling,Percentage,Romania,2020-01-01,25.327
Annual,Renewable energy - heating and cooling,Percentage,Romania,2021-01-01,24.573
Annual,Renewable energy - heating and cooling,Percentage,Romania,2022-01-01,26.251
Annual,Renewable energy - heating and cooling,Percentage,Romania,2023-01-01,29.126
Annual,Renewable energy - heating and cooling,Percentage,Romania,2024-01-01,28.097
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2004-01-01,22.824
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2005-01-01,26.404
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2006-01-01,24.354
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2007-01-01,29.311
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2008-01-01,27.527
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2009-01-01,28.874
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2010-01-01,29.537
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2011-01-01,31.785
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2012-01-01,33.146
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2013-01-01,35.116
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2014-01-01,34.641
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2015-01-01,36.15
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2016-01-01,35.563
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2017-01-01,34.639
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2018-01-01,32.337
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2019-01-01,32.132
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2020-01-01,32.141
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2021-01-01,35.216
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2022-01-01,33.989
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2023-01-01,34.302
Annual,Renewable energy - heating and cooling,Percentage,Slovenia,2024-01-01,33.661
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2004-01-01,5.062
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2005-01-01,5.031
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2006-01-01,4.451
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2007-01-01,6.232
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2008-01-01,6.097
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2009-01-01,8.178
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2010-01-01,7.898
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2011-01-01,9.258
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2012-01-01,8.803
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2013-01-01,7.875
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2014-01-01,8.865
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2015-01-01,10.791
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2016-01-01,9.879
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2017-01-01,9.837
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2018-01-01,10.599
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2019-01-01,19.696
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2020-01-01,19.427
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2021-01-01,19.521
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2022-01-01,19.883
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2023-01-01,18.795
Annual,Renewable energy - heating and cooling,Percentage,Slovakia,2024-01-01,20.427
Annual,Renewable energy - heating and cooling,Percentage,Finland,2004-01-01,39.504
Annual,Renewable energy - heating and cooling,Percentage,Finland,2005-01-01,39.116
Annual,Renewable energy - heating and cooling,Percentage,Finland,2006-01-01,41.409
Annual,Renewable energy - heating and cooling,Percentage,Finland,2007-01-01,41.434
Annual,Renewable energy - heating and cooling,Percentage,Finland,2008-01-01,43.078
Annual,Renewable energy - heating and cooling,Percentage,Finland,2009-01-01,42.888
Annual,Renewable energy - heating and cooling,Percentage,Finland,2010-01-01,43.973
Annual,Renewable energy - heating and cooling,Percentage,Finland,2011-01-01,45.732
Annual,Renewable energy - heating and cooling,Percentage,Finland,2012-01-01,48.23
Annual,Renewable energy - heating and cooling,Percentage,Finland,2013-01-01,50.772
Annual,Renewable energy - heating and cooling,Percentage,Finland,2014-01-01,51.955
Annual,Renewable energy - heating and cooling,Percentage,Finland,2015-01-01,52.618
Annual,Renewable energy - heating and cooling,Percentage,Finland,2016-01-01,53.704
Annual,Renewable energy - heating and cooling,Percentage,Finland,2017-01-01,54.593
Annual,Renewable energy - heating and cooling,Percentage,Finland,2018-01-01,54.905
Annual,Renewable energy - heating and cooling,Percentage,Finland,2019-01-01,56.884
Annual,Renewable energy - heating and cooling,Percentage,Finland,2020-01-01,57.622
Annual,Renewable energy - heating and cooling,Percentage,Finland,2021-01-01,52.085
Annual,Renewable energy - heating and cooling,Percentage,Finland,2022-01-01,58.292
Annual,Renewable energy - heating and cooling,Percentage,Finland,2023-01-01,61.355
Annual,Renewable energy - heating and cooling,Percentage,Finland,2024-01-01,62.592
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2004-01-01,45.929
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2005-01-01,49.022
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2006-01-01,52.496
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2007-01-01,54.465
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2008-01-01,55.778
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2009-01-01,59.203
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2010-01-01,57.07
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2011-01-01,58.519
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2012-01-01,60.635
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2013-01-01,61.708
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2014-01-01,62.566
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2015-01-01,63.235
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2016-01-01,63.412
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2017-01-01,63.62
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2018-01-01,63.301
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2019-01-01,64.394
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2020-01-01,66.381
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2021-01-01,68.53
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2022-01-01,69.81
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2023-01-01,67.068
Annual,Renewable energy - heating and cooling,Percentage,Sweden,2024-01-01,67.828
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2004-01-01,52.343
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2005-01-01,53.725
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2006-01-01,57.194
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2007-01-01,60.91
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2008-01-01,64.08
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2009-01-01,64.412
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2010-01-01,66.188
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2011-01-01,68.1
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2012-01-01,68.75
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2013-01-01,65.893
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2014-01-01,67.025
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2015-01-01,69.196
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2016-01-01,78.245
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2017-01-01,78.253
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2018-01-01,79.949
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2019-01-01,80.896
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2020-01-01,80.504
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2021-01-01,79.621
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2022-01-01,82.031
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2023-01-01,83.114
Annual,Renewable energy - heating and cooling,Percentage,Iceland,2024-01-01,79.453
Annual,Renewable energy - heating and cooling,Percentage,Norway,2004-01-01,25.549
Annual,Renewable energy - heating and cooling,Percentage,Norway,2005-01-01,28.837
Annual,Renewable energy - heating and cooling,Percentage,Norway,2006-01-01,28.435
Annual,Renewable energy - heating and cooling,Percentage,Norway,2007-01-01,29.326
Annual,Renewable energy - heating and cooling,Percentage,Norway,2008-01-01,30.918
Annual,Renewable energy - heating and cooling,Percentage,Norway,2009-01-01,31.814
Annual,Renewable energy - heating and cooling,Percentage,Norway,2010-01-01,33.727
Annual,Renewable energy - heating and cooling,Percentage,Norway,2011-01-01,34.671
Annual,Renewable energy - heating and cooling,Percentage,Norway,2012-01-01,33.968
Annual,Renewable energy - heating and cooling,Percentage,Norway,2013-01-01,32.758
Annual,Renewable energy - heating and cooling,Percentage,Norway,2014-01-01,30.907
Annual,Renewable energy - heating and cooling,Percentage,Norway,2015-01-01,32.674
Annual,Renewable energy - heating and cooling,Percentage,Norway,2016-01-01,32.346
Annual,Renewable energy - heating and cooling,Percentage,Norway,2017-01-01,32.464
Annual,Renewable energy - heating and cooling,Percentage,Norway,2018-01-01,33.099
Annual,Renewable energy - heating and cooling,Percentage,Norway,2019-01-01,35.384
Annual,Renewable energy - heating and cooling,Percentage,Norway,2020-01-01,36.126
Annual,Renewable energy - heating and cooling,Percentage,Norway,2021-01-01,31.371
Annual,Renewable energy - heating and cooling,Percentage,Norway,2022-01-01,33.167
Annual,Renewable energy - heating and cooling,Percentage,Norway,2023-01-01,34.073
Annual,Renewable energy - heating and cooling,Percentage,Norway,2024-01-01,35.235
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2014-01-01,28.626
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2015-01-01,32.768
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2016-01-01,32.329
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2017-01-01,28.739
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2018-01-01,52.685
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2019-01-01,55.873
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2020-01-01,56.623
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2021-01-01,53.31
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2022-01-01,57.648
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2023-01-01,59.672
Annual,Renewable energy - heating and cooling,Percentage,Bosnia and Herzegovina,2024-01-01,56.596
