freq,siec,nrg_cons,unit,tax,currency,geo,time,value
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Romania,2024-07-01,0.1868
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Romania,2025-01-01,0.2056
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Romania,2025-07-01,0.257
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2007-07-01,0.0958
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2008-01-01,0.1006
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2008-07-01,0.1076
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2009-01-01,0.1249
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2009-07-01,0.1176
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2010-01-01,0.1209
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2010-07-01,0.1233
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2011-01-01,0.1259
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2011-07-01,0.1249
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2012-01-01,0.1273
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2012-07-01,0.1283
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2013-01-01,0.1279
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2013-07-01,0.1323
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2014-01-01,0.1298
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2014-07-01,0.1309
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2015-01-01,0.1272
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2015-07-01,0.1288
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2016-01-01,0.1266
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2016-07-01,0.1271
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2017-01-01,0.1247
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2017-07-01,0.1251
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2018-01-01,0.1239
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2018-07-01,0.1279
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2019-01-01,0.1226
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2019-07-01,0.1272
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2020-01-01,0.1135
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2020-07-01,0.1313
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2021-01-01,0.1254
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2021-07-01,0.133
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2022-01-01,0.1156
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2022-07-01,0.1635
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2023-01-01,0.1647
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2023-07-01,0.1798
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2024-01-01,0.1859
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2024-07-01,0.1669
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2025-01-01,0.1549
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovenia,2025-07-01,0.186
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2007-07-01,0.0845
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2008-01-01,0.094
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2008-07-01,0.1048
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2009-01-01,0.1216
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2009-07-01,0.1316
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2010-01-01,0.1152
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2010-07-01,0.1239
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2011-01-01,0.132
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2011-07-01,0.1332
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2012-01-01,0.1337
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2012-07-01,0.1349
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2013-01-01,0.1322
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2013-07-01,0.1342
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2014-01-01,0.1208
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2014-07-01,0.1228
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2015-01-01,0.1169
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2015-07-01,0.1159
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2016-01-01,0.112
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2016-07-01,0.1162
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2017-01-01,0.1043
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2017-07-01,0.1068
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2018-01-01,0.1129
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2018-07-01,0.1126
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2019-01-01,0.1196
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2019-07-01,0.1229
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2020-01-01,0.133
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2020-07-01,0.1367
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2021-01-01,0.1301
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2021-07-01,0.129
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2022-01-01,0.1447
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2022-07-01,0.1532
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2023-01-01,0.1523
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2023-07-01,0.163
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2024-01-01,0.1488
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2024-07-01,0.1487
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2025-01-01,0.1558
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Slovakia,2025-07-01,0.1571
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2007-07-01,0.0816
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2008-01-01,0.0889
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2008-07-01,0.0934
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2009-01-01,0.096
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2009-07-01,0.0952
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2010-01-01,0.0975
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2010-07-01,0.1001
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2011-01-01,0.1153
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2011-07-01,0.1181
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2012-01-01,0.1169
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2012-07-01,0.1165
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2013-01-01,0.1189
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2013-07-01,0.1169
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2014-01-01,0.1172
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2014-07-01,0.1145
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2015-01-01,0.1165
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2015-07-01,0.114
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2016-01-01,0.1124
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2016-07-01,0.1125
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2017-01-01,0.1133
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2017-07-01,0.1136
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2018-01-01,0.1148
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2018-07-01,0.1203
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2019-01-01,0.1218
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2019-07-01,0.1255
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2020-01-01,0.1228
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2020-07-01,0.1249
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2021-01-01,0.1274
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2021-07-01,0.1341
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2022-01-01,0.139
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2022-07-01,0.1675
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2023-01-01,0.157
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2023-07-01,0.1634
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2024-01-01,0.1792
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2024-07-01,0.1539
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2025-01-01,0.1493
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Finland,2025-07-01,0.1476
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2007-01-01,0.1241
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2007-07-01,0.1311
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2008-01-01,0.1349
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2008-07-01,0.138
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2009-01-01,0.1289
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2009-07-01,0.13
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2010-01-01,0.1461
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2010-07-01,0.1538
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2011-01-01,0.1633
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2011-07-01,0.1577
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2012-01-01,0.1532
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2012-07-01,0.159
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2013-01-01,0.1575
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2013-07-01,0.1558
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2014-01-01,0.1436
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2014-07-01,0.1383
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2015-01-01,0.1359
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2015-07-01,0.134
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2016-01-01,0.1358
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2016-07-01,0.1404
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2017-01-01,0.1351
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2017-07-01,0.1436
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2018-01-01,0.1358
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2018-07-01,0.1522
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2019-01-01,0.1467
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2019-07-01,0.1482
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2020-01-01,0.1355
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2020-07-01,0.146
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2021-01-01,0.1506
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2021-07-01,0.1732
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2022-01-01,0.1524
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2022-07-01,0.1915
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2023-01-01,0.1924
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2023-07-01,0.1657
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2024-01-01,0.1808
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2024-07-01,0.1666
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2025-01-01,0.1834
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Sweden,2025-07-01,0.1896
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2012-01-01,0.0863
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2012-07-01,0.0909
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2013-01-01,0.0518
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2013-07-01,0.0523
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2014-01-01,0.0585
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2014-07-01,0.0602
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2015-01-01,0.0632
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2015-07-01,0.0665
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2016-01-01,0.0604
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2016-07-01,0.0657
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2017-01-01,0.0805
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2017-07-01,0.0714
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2018-01-01,0.0798
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2018-07-01,0.0753
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2019-01-01,0.0653
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2019-07-01,0.064
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2020-01-01,0.0593
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2020-07-01,0.056
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2021-01-01,0.061
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2021-07-01,0.0655
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2022-01-01,0.0714
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2022-07-01,0.0735
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2023-01-01,0.0771
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2023-07-01,0.0826
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2024-01-01,0.0907
"Half-yearly, semesterly",Electricity,Consumption for 15 000 kWh or over - band DE,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2024-07-01,0.1077
